Step,Site,State
839,Histone_1,U
839,Histone_10,P
839,Histone_2,P
839,Histone_3,U
839,Histone_4,A
839,Histone_5,P
839,Histone_6,U
839,Histone_7,P
839,Histone_8,U
839,Histone_9,P
840,Histone_1,A
840,Histone_10,P
840,Histone_2,P
840,Histone_3,C
840,Histone_4,P
840,Histone_5,U
840,Histone_6,M
840,Histone_7,P
840,Histone_8,P
840,Histone_9,P
841,Histone_1,P
841,Histone_10,P
841,Histone_2,P
841,Histone_3,C
841,Histone_4,U
841,Histone_5,P
841,Histone_6,M
841,Histone_7,P
841,Histone_8,U
841,Histone_9,P
842,Histone_1,P
842,Histone_10,P
842,Histone_2,P
842,Histone_3,C
842,Histone_4,U
842,Histone_5,P
842,Histone_6,U
842,Histone_7,P
842,Histone_8,P
842,Histone_9,P
843,Histone_1,P
843,Histone_10,P
843,Histone_2,P
843,Histone_3,U
843,Histone_4,A
843,Histone_5,U
843,Histone_6,U
843,Histone_7,P
843,Histone_8,P
843,Histone_9,P
844,Histone_1,P
844,Histone_10,P
844,Histone_2,P
844,Histone_3,U
844,Histone_4,P
844,Histone_5,U
844,Histone_6,C
844,Histone_7,P
844,Histone_8,P
844,Histone_9,P
845,Histone_1,P
845,Histone_10,P
845,Histone_2,P
845,Histone_3,U
845,Histone_4,U
845,Histone_5,U
845,Histone_6,C
845,Histone_7,P
845,Histone_8,P
845,Histone_9,P
846,Histone_1,P
846,Histone_10,U
846,Histone_2,P
846,Histone_3,P
846,Histone_4,U
846,Histone_5,U
846,Histone_6,C
846,Histone_7,P
846,Histone_8,P
846,Histone_9,P
847,Histone_1,P
847,Histone_10,U
847,Histone_2,P
847,Histone_3,P
847,Histone_4,U
847,Histone_5,C
847,Histone_6,C
847,Histone_7,P
847,Histone_8,P
847,Histone_9,P
848,Histone_1,P
848,Histone_10,A
848,Histone_2,U
848,Histone_3,P
848,Histone_4,U
848,Histone_5,C
848,Histone_6,C
848,Histone_7,P
848,Histone_8,P
848,Histone_9,P
849,Histone_1,P
849,Histone_10,P
849,Histone_2,P
849,Histone_3,P
849,Histone_4,U
849,Histone_5,C
849,Histone_6,C
849,Histone_7,P
849,Histone_8,P
849,Histone_9,P
850,Histone_1,P
850,Histone_10,P
850,Histone_2,P
850,Histone_3,U
850,Histone_4,C
850,Histone_5,C
850,Histone_6,C
850,Histone_7,P
850,Histone_8,P
850,Histone_9,P
851,Histone_1,P
851,Histone_10,P
851,Histone_2,P
851,Histone_3,P
851,Histone_4,C
851,Histone_5,C
851,Histone_6,C
851,Histone_7,U
851,Histone_8,P
851,Histone_9,U
852,Histone_1,P
852,Histone_10,U
852,Histone_2,P
852,Histone_3,P
852,Histone_4,C
852,Histone_5,C
852,Histone_6,C
852,Histone_7,U
852,Histone_8,P
852,Histone_9,U
853,Histone_1,P
853,Histone_10,U
853,Histone_2,P
853,Histone_3,P
853,Histone_4,C
853,Histone_5,C
853,Histone_6,C
853,Histone_7,U
853,Histone_8,P
853,Histone_9,U
854,Histone_1,P
854,Histone_10,U
854,Histone_2,P
854,Histone_3,P
854,Histone_4,C
854,Histone_5,C
854,Histone_6,C
854,Histone_7,U
854,Histone_8,P
854,Histone_9,C
855,Histone_1,P
855,Histone_10,U
855,Histone_2,P
855,Histone_3,P
855,Histone_4,C
855,Histone_5,C
855,Histone_6,C
855,Histone_7,U
855,Histone_8,P
855,Histone_9,C
856,Histone_1,P
856,Histone_10,A
856,Histone_2,P
856,Histone_3,P
856,Histone_4,C
856,Histone_5,C
856,Histone_6,C
856,Histone_7,M
856,Histone_8,P
856,Histone_9,C
857,Histone_1,P
857,Histone_10,P
857,Histone_2,P
857,Histone_3,P
857,Histone_4,C
857,Histone_5,C
857,Histone_6,C
857,Histone_7,M
857,Histone_8,P
857,Histone_9,C
858,Histone_1,P
858,Histone_10,P
858,Histone_2,P
858,Histone_3,P
858,Histone_4,C
858,Histone_5,C
858,Histone_6,C
858,Histone_7,M
858,Histone_8,P
858,Histone_9,U
859,Histone_1,U
859,Histone_10,P
859,Histone_2,P
859,Histone_3,P
859,Histone_4,C
859,Histone_5,C
859,Histone_6,C
859,Histone_7,M
859,Histone_8,P
859,Histone_9,P
860,Histone_1,C
860,Histone_10,P
860,Histone_2,P
860,Histone_3,P
860,Histone_4,C
860,Histone_5,C
860,Histone_6,C
860,Histone_7,M
860,Histone_8,P
860,Histone_9,P
861,Histone_1,C
861,Histone_10,P
861,Histone_2,U
861,Histone_3,P
861,Histone_4,C
861,Histone_5,C
861,Histone_6,C
861,Histone_7,M
861,Histone_8,P
861,Histone_9,U
862,Histone_1,C
862,Histone_10,P
862,Histone_2,P
862,Histone_3,P
862,Histone_4,C
862,Histone_5,C
862,Histone_6,C
862,Histone_7,M
862,Histone_8,P
862,Histone_9,P
863,Histone_1,C
863,Histone_10,P
863,Histone_2,P
863,Histone_3,P
863,Histone_4,C
863,Histone_5,C
863,Histone_6,C
863,Histone_7,M
863,Histone_8,P
863,Histone_9,U
864,Histone_1,C
864,Histone_10,P
864,Histone_2,P
864,Histone_3,P
864,Histone_4,C
864,Histone_5,U
864,Histone_6,C
864,Histone_7,M
864,Histone_8,P
864,Histone_9,U
865,Histone_1,C
865,Histone_10,P
865,Histone_2,P
865,Histone_3,P
865,Histone_4,C
865,Histone_5,M
865,Histone_6,C
865,Histone_7,M
865,Histone_8,P
865,Histone_9,P
866,Histone_1,C
866,Histone_10,P
866,Histone_2,P
866,Histone_3,P
866,Histone_4,C
866,Histone_5,M
866,Histone_6,C
866,Histone_7,M
866,Histone_8,P
866,Histone_9,P
867,Histone_1,C
867,Histone_10,P
867,Histone_2,P
867,Histone_3,P
867,Histone_4,C
867,Histone_5,M
867,Histone_6,C
867,Histone_7,M
867,Histone_8,P
867,Histone_9,P
868,Histone_1,C
868,Histone_10,P
868,Histone_2,P
868,Histone_3,P
868,Histone_4,C
868,Histone_5,M
868,Histone_6,C
868,Histone_7,M
868,Histone_8,P
868,Histone_9,P
869,Histone_1,C
869,Histone_10,P
869,Histone_2,P
869,Histone_3,P
869,Histone_4,C
869,Histone_5,M
869,Histone_6,C
869,Histone_7,M
869,Histone_8,P
869,Histone_9,P
870,Histone_1,C
870,Histone_10,P
870,Histone_2,P
870,Histone_3,P
870,Histone_4,C
870,Histone_5,M
870,Histone_6,C
870,Histone_7,M
870,Histone_8,P
870,Histone_9,U
871,Histone_1,C
871,Histone_10,U
871,Histone_2,P
871,Histone_3,P
871,Histone_4,C
871,Histone_5,M
871,Histone_6,C
871,Histone_7,M
871,Histone_8,P
871,Histone_9,P
872,Histone_1,C
872,Histone_10,U
872,Histone_2,P
872,Histone_3,P
872,Histone_4,C
872,Histone_5,M
872,Histone_6,C
872,Histone_7,M
872,Histone_8,P
872,Histone_9,P
873,Histone_1,C
873,Histone_10,U
873,Histone_2,P
873,Histone_3,U
873,Histone_4,C
873,Histone_5,M
873,Histone_6,C
873,Histone_7,U
873,Histone_8,P
873,Histone_9,P
874,Histone_1,C
874,Histone_10,P
874,Histone_2,P
874,Histone_3,U
874,Histone_4,U
874,Histone_5,M
874,Histone_6,C
874,Histone_7,M
874,Histone_8,P
874,Histone_9,P
875,Histone_1,C
875,Histone_10,P
875,Histone_2,P
875,Histone_3,U
875,Histone_4,U
875,Histone_5,M
875,Histone_6,C
875,Histone_7,M
875,Histone_8,P
875,Histone_9,P
876,Histone_1,U
876,Histone_10,P
876,Histone_2,P
876,Histone_3,U
876,Histone_4,C
876,Histone_5,M
876,Histone_6,C
876,Histone_7,M
876,Histone_8,P
876,Histone_9,P
877,Histone_1,U
877,Histone_10,P
877,Histone_2,P
877,Histone_3,A
877,Histone_4,U
877,Histone_5,M
877,Histone_6,C
877,Histone_7,M
877,Histone_8,P
877,Histone_9,U
878,Histone_1,U
878,Histone_10,P
878,Histone_2,P
878,Histone_3,P
878,Histone_4,P
878,Histone_5,M
878,Histone_6,C
878,Histone_7,M
878,Histone_8,P
878,Histone_9,C
879,Histone_1,U
879,Histone_10,P
879,Histone_2,P
879,Histone_3,P
879,Histone_4,P
879,Histone_5,M
879,Histone_6,C
879,Histone_7,M
879,Histone_8,P
879,Histone_9,C
880,Histone_1,U
880,Histone_10,P
880,Histone_2,P
880,Histone_3,P
880,Histone_4,P
880,Histone_5,U
880,Histone_6,C
880,Histone_7,M
880,Histone_8,P
880,Histone_9,C
881,Histone_1,U
881,Histone_10,P
881,Histone_2,P
881,Histone_3,P
881,Histone_4,P
881,Histone_5,A
881,Histone_6,C
881,Histone_7,M
881,Histone_8,P
881,Histone_9,C
882,Histone_1,P
882,Histone_10,P
882,Histone_2,P
882,Histone_3,P
882,Histone_4,P
882,Histone_5,U
882,Histone_6,C
882,Histone_7,M
882,Histone_8,P
882,Histone_9,C
883,Histone_1,P
883,Histone_10,U
883,Histone_2,P
883,Histone_3,P
883,Histone_4,P
883,Histone_5,U
883,Histone_6,C
883,Histone_7,U
883,Histone_8,P
883,Histone_9,U
884,Histone_1,P
884,Histone_10,U
884,Histone_2,P
884,Histone_3,P
884,Histone_4,P
884,Histone_5,U
884,Histone_6,C
884,Histone_7,C
884,Histone_8,P
884,Histone_9,U
885,Histone_1,P
885,Histone_10,U
885,Histone_2,P
885,Histone_3,P
885,Histone_4,P
885,Histone_5,U
885,Histone_6,U
885,Histone_7,C
885,Histone_8,P
885,Histone_9,M
886,Histone_1,P
886,Histone_10,U
886,Histone_2,P
886,Histone_3,P
886,Histone_4,P
886,Histone_5,M
886,Histone_6,U
886,Histone_7,C
886,Histone_8,P
886,Histone_9,M
887,Histone_1,P
887,Histone_10,U
887,Histone_2,P
887,Histone_3,U
887,Histone_4,P
887,Histone_5,M
887,Histone_6,U
887,Histone_7,C
887,Histone_8,P
887,Histone_9,M
888,Histone_1,P
888,Histone_10,P
888,Histone_2,P
888,Histone_3,A
888,Histone_4,P
888,Histone_5,M
888,Histone_6,U
888,Histone_7,C
888,Histone_8,P
888,Histone_9,M
889,Histone_1,P
889,Histone_10,P
889,Histone_2,P
889,Histone_3,C
889,Histone_4,U
889,Histone_5,M
889,Histone_6,U
889,Histone_7,C
889,Histone_8,P
889,Histone_9,M
890,Histone_1,P
890,Histone_10,P
890,Histone_2,P
890,Histone_3,U
890,Histone_4,A
890,Histone_5,U
890,Histone_6,P
890,Histone_7,C
890,Histone_8,P
890,Histone_9,U
891,Histone_1,P
891,Histone_10,P
891,Histone_2,U
891,Histone_3,U
891,Histone_4,P
891,Histone_5,U
891,Histone_6,U
891,Histone_7,C
891,Histone_8,P
891,Histone_9,M
892,Histone_1,U
892,Histone_10,P
892,Histone_2,U
892,Histone_3,U
892,Histone_4,P
892,Histone_5,C
892,Histone_6,U
892,Histone_7,C
892,Histone_8,U
892,Histone_9,M
893,Histone_1,U
893,Histone_10,U
893,Histone_2,C
893,Histone_3,U
893,Histone_4,P
893,Histone_5,C
893,Histone_6,U
893,Histone_7,C
893,Histone_8,M
893,Histone_9,M
894,Histone_1,C
894,Histone_10,M
894,Histone_2,C
894,Histone_3,U
894,Histone_4,P
894,Histone_5,C
894,Histone_6,U
894,Histone_7,U
894,Histone_8,M
894,Histone_9,M
895,Histone_1,C
895,Histone_10,M
895,Histone_2,C
895,Histone_3,U
895,Histone_4,P
895,Histone_5,C
895,Histone_6,M
895,Histone_7,A
895,Histone_8,M
895,Histone_9,M
896,Histone_1,C
896,Histone_10,M
896,Histone_2,C
896,Histone_3,U
896,Histone_4,P
896,Histone_5,C
896,Histone_6,M
896,Histone_7,P
896,Histone_8,M
896,Histone_9,M
897,Histone_1,C
897,Histone_10,M
897,Histone_2,C
897,Histone_3,U
897,Histone_4,U
897,Histone_5,C
897,Histone_6,M
897,Histone_7,P
897,Histone_8,M
897,Histone_9,M
898,Histone_1,C
898,Histone_10,M
898,Histone_2,C
898,Histone_3,P
898,Histone_4,P
898,Histone_5,C
898,Histone_6,M
898,Histone_7,P
898,Histone_8,M
898,Histone_9,M
899,Histone_1,C
899,Histone_10,M
899,Histone_2,U
899,Histone_3,P
899,Histone_4,U
899,Histone_5,C
899,Histone_6,M
899,Histone_7,P
899,Histone_8,M
899,Histone_9,M
900,Histone_1,U
900,Histone_10,M
900,Histone_2,C
900,Histone_3,P
900,Histone_4,U
900,Histone_5,C
900,Histone_6,M
900,Histone_7,P
900,Histone_8,M
900,Histone_9,M
901,Histone_1,U
901,Histone_10,M
901,Histone_2,C
901,Histone_3,P
901,Histone_4,M
901,Histone_5,C
901,Histone_6,U
901,Histone_7,P
901,Histone_8,M
901,Histone_9,M
902,Histone_1,U
902,Histone_10,M
902,Histone_2,C
902,Histone_3,P
902,Histone_4,M
902,Histone_5,C
902,Histone_6,U
902,Histone_7,P
902,Histone_8,M
902,Histone_9,M
903,Histone_1,U
903,Histone_10,M
903,Histone_2,C
903,Histone_3,U
903,Histone_4,M
903,Histone_5,C
903,Histone_6,M
903,Histone_7,P
903,Histone_8,U
903,Histone_9,M
904,Histone_1,C
904,Histone_10,U
904,Histone_2,C
904,Histone_3,U
904,Histone_4,U
904,Histone_5,C
904,Histone_6,M
904,Histone_7,P
904,Histone_8,C
904,Histone_9,M
905,Histone_1,C
905,Histone_10,U
905,Histone_2,C
905,Histone_3,U
905,Histone_4,U
905,Histone_5,C
905,Histone_6,U
905,Histone_7,P
905,Histone_8,C
905,Histone_9,U
906,Histone_1,C
906,Histone_10,C
906,Histone_2,C
906,Histone_3,M
906,Histone_4,A
906,Histone_5,C
906,Histone_6,U
906,Histone_7,U
906,Histone_8,C
906,Histone_9,A
907,Histone_1,C
907,Histone_10,C
907,Histone_2,C
907,Histone_3,M
907,Histone_4,P
907,Histone_5,C
907,Histone_6,U
907,Histone_7,P
907,Histone_8,C
907,Histone_9,P
908,Histone_1,C
908,Histone_10,C
908,Histone_2,C
908,Histone_3,M
908,Histone_4,P
908,Histone_5,C
908,Histone_6,U
908,Histone_7,P
908,Histone_8,C
908,Histone_9,P
909,Histone_1,C
909,Histone_10,C
909,Histone_2,C
909,Histone_3,M
909,Histone_4,P
909,Histone_5,C
909,Histone_6,U
909,Histone_7,P
909,Histone_8,C
909,Histone_9,P
910,Histone_1,C
910,Histone_10,C
910,Histone_2,C
910,Histone_3,U
910,Histone_4,P
910,Histone_5,C
910,Histone_6,U
910,Histone_7,P
910,Histone_8,C
910,Histone_9,P
911,Histone_1,C
911,Histone_10,C
911,Histone_2,C
911,Histone_3,M
911,Histone_4,U
911,Histone_5,C
911,Histone_6,C
911,Histone_7,P
911,Histone_8,U
911,Histone_9,P
912,Histone_1,C
912,Histone_10,U
912,Histone_2,C
912,Histone_3,M
912,Histone_4,A
912,Histone_5,C
912,Histone_6,C
912,Histone_7,P
912,Histone_8,M
912,Histone_9,P
913,Histone_1,C
913,Histone_10,U
913,Histone_2,C
913,Histone_3,M
913,Histone_4,P
913,Histone_5,C
913,Histone_6,C
913,Histone_7,P
913,Histone_8,M
913,Histone_9,P
914,Histone_1,C
914,Histone_10,U
914,Histone_2,C
914,Histone_3,U
914,Histone_4,P
914,Histone_5,C
914,Histone_6,C
914,Histone_7,P
914,Histone_8,M
914,Histone_9,P
915,Histone_1,C
915,Histone_10,U
915,Histone_2,C
915,Histone_3,U
915,Histone_4,P
915,Histone_5,C
915,Histone_6,C
915,Histone_7,U
915,Histone_8,M
915,Histone_9,P
916,Histone_1,C
916,Histone_10,U
916,Histone_2,C
916,Histone_3,P
916,Histone_4,P
916,Histone_5,C
916,Histone_6,C
916,Histone_7,U
916,Histone_8,M
916,Histone_9,P
917,Histone_1,C
917,Histone_10,U
917,Histone_2,C
917,Histone_3,P
917,Histone_4,P
917,Histone_5,C
917,Histone_6,C
917,Histone_7,U
917,Histone_8,M
917,Histone_9,P
918,Histone_1,U
918,Histone_10,M
918,Histone_2,C
918,Histone_3,P
918,Histone_4,P
918,Histone_5,C
918,Histone_6,C
918,Histone_7,U
918,Histone_8,M
918,Histone_9,U
919,Histone_1,A
919,Histone_10,M
919,Histone_2,C
919,Histone_3,P
919,Histone_4,P
919,Histone_5,C
919,Histone_6,C
919,Histone_7,M
919,Histone_8,M
919,Histone_9,U
920,Histone_1,C
920,Histone_10,M
920,Histone_2,C
920,Histone_3,U
920,Histone_4,P
920,Histone_5,C
920,Histone_6,C
920,Histone_7,U
920,Histone_8,M
920,Histone_9,U
921,Histone_1,C
921,Histone_10,M
921,Histone_2,C
921,Histone_3,U
921,Histone_4,P
921,Histone_5,C
921,Histone_6,C
921,Histone_7,C
921,Histone_8,M
921,Histone_9,A
922,Histone_1,U
922,Histone_10,M
922,Histone_2,C
922,Histone_3,C
922,Histone_4,P
922,Histone_5,U
922,Histone_6,C
922,Histone_7,C
922,Histone_8,M
922,Histone_9,C
923,Histone_1,U
923,Histone_10,M
923,Histone_2,C
923,Histone_3,C
923,Histone_4,P
923,Histone_5,M
923,Histone_6,C
923,Histone_7,C
923,Histone_8,M
923,Histone_9,U
924,Histone_1,U
924,Histone_10,M
924,Histone_2,C
924,Histone_3,C
924,Histone_4,P
924,Histone_5,M
924,Histone_6,C
924,Histone_7,C
924,Histone_8,M
924,Histone_9,U
925,Histone_1,U
925,Histone_10,M
925,Histone_2,C
925,Histone_3,U
925,Histone_4,P
925,Histone_5,M
925,Histone_6,C
925,Histone_7,C
925,Histone_8,M
925,Histone_9,C
926,Histone_1,U
926,Histone_10,M
926,Histone_2,C
926,Histone_3,A
926,Histone_4,P
926,Histone_5,M
926,Histone_6,C
926,Histone_7,C
926,Histone_8,M
926,Histone_9,C
927,Histone_1,U
927,Histone_10,M
927,Histone_2,C
927,Histone_3,P
927,Histone_4,P
927,Histone_5,M
927,Histone_6,C
927,Histone_7,C
927,Histone_8,M
927,Histone_9,C
928,Histone_1,C
928,Histone_10,M
928,Histone_2,C
928,Histone_3,P
928,Histone_4,P
928,Histone_5,M
928,Histone_6,C
928,Histone_7,C
928,Histone_8,U
928,Histone_9,C
929,Histone_1,C
929,Histone_10,M
929,Histone_2,C
929,Histone_3,P
929,Histone_4,P
929,Histone_5,M
929,Histone_6,C
929,Histone_7,C
929,Histone_8,A
929,Histone_9,C
930,Histone_1,U
930,Histone_10,M
930,Histone_2,C
930,Histone_3,P
930,Histone_4,P
930,Histone_5,M
930,Histone_6,C
930,Histone_7,C
930,Histone_8,P
930,Histone_9,C
931,Histone_1,P
931,Histone_10,M
931,Histone_2,C
931,Histone_3,P
931,Histone_4,P
931,Histone_5,M
931,Histone_6,C
931,Histone_7,C
931,Histone_8,P
931,Histone_9,C
932,Histone_1,P
932,Histone_10,M
932,Histone_2,U
932,Histone_3,P
932,Histone_4,P
932,Histone_5,M
932,Histone_6,C
932,Histone_7,C
932,Histone_8,P
932,Histone_9,C
933,Histone_1,P
933,Histone_10,M
933,Histone_2,P
933,Histone_3,P
933,Histone_4,P
933,Histone_5,M
933,Histone_6,C
933,Histone_7,C
933,Histone_8,P
933,Histone_9,U
934,Histone_1,P
934,Histone_10,M
934,Histone_2,P
934,Histone_3,P
934,Histone_4,P
934,Histone_5,M
934,Histone_6,C
934,Histone_7,C
934,Histone_8,P
934,Histone_9,U
935,Histone_1,P
935,Histone_10,M
935,Histone_2,P
935,Histone_3,P
935,Histone_4,P
935,Histone_5,M
935,Histone_6,U
935,Histone_7,C
935,Histone_8,P
935,Histone_9,P
936,Histone_1,P
936,Histone_10,M
936,Histone_2,U
936,Histone_3,P
936,Histone_4,P
936,Histone_5,M
936,Histone_6,U
936,Histone_7,C
936,Histone_8,P
936,Histone_9,P
937,Histone_1,U
937,Histone_10,M
937,Histone_2,U
937,Histone_3,P
937,Histone_4,P
937,Histone_5,M
937,Histone_6,U
937,Histone_7,C
937,Histone_8,P
937,Histone_9,P
938,Histone_1,C
938,Histone_10,M
938,Histone_2,P
938,Histone_3,P
938,Histone_4,P
938,Histone_5,M
938,Histone_6,U
938,Histone_7,C
938,Histone_8,P
938,Histone_9,P
939,Histone_1,C
939,Histone_10,M
939,Histone_2,U
939,Histone_3,P
939,Histone_4,P
939,Histone_5,U
939,Histone_6,M
939,Histone_7,C
939,Histone_8,P
939,Histone_9,P
940,Histone_1,C
940,Histone_10,M
940,Histone_2,U
940,Histone_3,P
940,Histone_4,P
940,Histone_5,U
940,Histone_6,M
940,Histone_7,C
940,Histone_8,P
940,Histone_9,U
941,Histone_1,C
941,Histone_10,M
941,Histone_2,U
941,Histone_3,P
941,Histone_4,P
941,Histone_5,P
941,Histone_6,M
941,Histone_7,C
941,Histone_8,P
941,Histone_9,M
942,Histone_1,C
942,Histone_10,M
942,Histone_2,U
942,Histone_3,P
942,Histone_4,P
942,Histone_5,P
942,Histone_6,M
942,Histone_7,C
942,Histone_8,P
942,Histone_9,M
943,Histone_1,C
943,Histone_10,M
943,Histone_2,P
943,Histone_3,P
943,Histone_4,U
943,Histone_5,P
943,Histone_6,M
943,Histone_7,C
943,Histone_8,U
943,Histone_9,M
944,Histone_1,C
944,Histone_10,M
944,Histone_2,P
944,Histone_3,P
944,Histone_4,U
944,Histone_5,P
944,Histone_6,M
944,Histone_7,C
944,Histone_8,U
944,Histone_9,M
945,Histone_1,C
945,Histone_10,M
945,Histone_2,P
945,Histone_3,P
945,Histone_4,U
945,Histone_5,P
945,Histone_6,M
945,Histone_7,C
945,Histone_8,U
945,Histone_9,M
946,Histone_1,C
946,Histone_10,M
946,Histone_2,P
946,Histone_3,P
946,Histone_4,U
946,Histone_5,P
946,Histone_6,M
946,Histone_7,C
946,Histone_8,P
946,Histone_9,M
947,Histone_1,C
947,Histone_10,M
947,Histone_2,P
947,Histone_3,P
947,Histone_4,U
947,Histone_5,P
947,Histone_6,M
947,Histone_7,C
947,Histone_8,U
947,Histone_9,M
948,Histone_1,C
948,Histone_10,M
948,Histone_2,U
948,Histone_3,U
948,Histone_4,U
948,Histone_5,P
948,Histone_6,M
948,Histone_7,C
948,Histone_8,C
948,Histone_9,M
949,Histone_1,C
949,Histone_10,M
949,Histone_2,C
949,Histone_3,P
949,Histone_4,M
949,Histone_5,P
949,Histone_6,M
949,Histone_7,C
949,Histone_8,C
949,Histone_9,M
950,Histone_1,C
950,Histone_10,M
950,Histone_2,C
950,Histone_3,P
950,Histone_4,M
950,Histone_5,P
950,Histone_6,M
950,Histone_7,U
950,Histone_8,C
950,Histone_9,U
951,Histone_1,C
951,Histone_10,M
951,Histone_2,C
951,Histone_3,P
951,Histone_4,M
951,Histone_5,U
951,Histone_6,M
951,Histone_7,A
951,Histone_8,C
951,Histone_9,U
952,Histone_1,C
952,Histone_10,M
952,Histone_2,C
952,Histone_3,P
952,Histone_4,U
952,Histone_5,U
952,Histone_6,M
952,Histone_7,P
952,Histone_8,C
952,Histone_9,U
953,Histone_1,C
953,Histone_10,M
953,Histone_2,U
953,Histone_3,P
953,Histone_4,M
953,Histone_5,U
953,Histone_6,M
953,Histone_7,P
953,Histone_8,C
953,Histone_9,A
954,Histone_1,C
954,Histone_10,U
954,Histone_2,U
954,Histone_3,P
954,Histone_4,M
954,Histone_5,U
954,Histone_6,M
954,Histone_7,P
954,Histone_8,C
954,Histone_9,P
955,Histone_1,U
955,Histone_10,U
955,Histone_2,U
955,Histone_3,P
955,Histone_4,M
955,Histone_5,A
955,Histone_6,M
955,Histone_7,P
955,Histone_8,C
955,Histone_9,P
956,Histone_1,U
956,Histone_10,C
956,Histone_2,U
956,Histone_3,P
956,Histone_4,U
956,Histone_5,U
956,Histone_6,M
956,Histone_7,P
956,Histone_8,C
956,Histone_9,P
957,Histone_1,U
957,Histone_10,C
957,Histone_2,P
957,Histone_3,P
957,Histone_4,U
957,Histone_5,U
957,Histone_6,M
957,Histone_7,P
957,Histone_8,C
957,Histone_9,U
958,Histone_1,C
958,Histone_10,C
958,Histone_2,P
958,Histone_3,P
958,Histone_4,U
958,Histone_5,M
958,Histone_6,M
958,Histone_7,P
958,Histone_8,C
958,Histone_9,C
959,Histone_1,C
959,Histone_10,C
959,Histone_2,P
959,Histone_3,P
959,Histone_4,U
959,Histone_5,M
959,Histone_6,M
959,Histone_7,P
959,Histone_8,C
959,Histone_9,C
960,Histone_1,C
960,Histone_10,C
960,Histone_2,P
960,Histone_3,U
960,Histone_4,U
960,Histone_5,M
960,Histone_6,M
960,Histone_7,P
960,Histone_8,C
960,Histone_9,C
961,Histone_1,C
961,Histone_10,C
961,Histone_2,P
961,Histone_3,U
961,Histone_4,A
961,Histone_5,M
961,Histone_6,M
961,Histone_7,P
961,Histone_8,C
961,Histone_9,C
962,Histone_1,C
962,Histone_10,C
962,Histone_2,P
962,Histone_3,U
962,Histone_4,C
962,Histone_5,M
962,Histone_6,M
962,Histone_7,P
962,Histone_8,C
962,Histone_9,C
963,Histone_1,C
963,Histone_10,C
963,Histone_2,P
963,Histone_3,U
963,Histone_4,C
963,Histone_5,M
963,Histone_6,M
963,Histone_7,P
963,Histone_8,C
963,Histone_9,C
964,Histone_1,C
964,Histone_10,C
964,Histone_2,U
964,Histone_3,M
964,Histone_4,C
964,Histone_5,M
964,Histone_6,M
964,Histone_7,P
964,Histone_8,C
964,Histone_9,U
965,Histone_1,C
965,Histone_10,C
965,Histone_2,A
965,Histone_3,M
965,Histone_4,C
965,Histone_5,M
965,Histone_6,M
965,Histone_7,P
965,Histone_8,U
965,Histone_9,A
966,Histone_1,C
966,Histone_10,U
966,Histone_2,P
966,Histone_3,M
966,Histone_4,C
966,Histone_5,M
966,Histone_6,M
966,Histone_7,P
966,Histone_8,U
966,Histone_9,C
967,Histone_1,C
967,Histone_10,A
967,Histone_2,U
967,Histone_3,M
967,Histone_4,C
967,Histone_5,M
967,Histone_6,M
967,Histone_7,P
967,Histone_8,A
967,Histone_9,C
968,Histone_1,C
968,Histone_10,P
968,Histone_2,U
968,Histone_3,M
968,Histone_4,C
968,Histone_5,M
968,Histone_6,M
968,Histone_7,P
968,Histone_8,P
968,Histone_9,C
969,Histone_1,C
969,Histone_10,P
969,Histone_2,U
969,Histone_3,M
969,Histone_4,U
969,Histone_5,M
969,Histone_6,M
969,Histone_7,P
969,Histone_8,P
969,Histone_9,C
970,Histone_1,U
970,Histone_10,U
970,Histone_2,A
970,Histone_3,M
970,Histone_4,C
970,Histone_5,M
970,Histone_6,M
970,Histone_7,P
970,Histone_8,P
970,Histone_9,C
971,Histone_1,M
971,Histone_10,U
971,Histone_2,P
971,Histone_3,U
971,Histone_4,C
971,Histone_5,M
971,Histone_6,M
971,Histone_7,P
971,Histone_8,P
971,Histone_9,U
972,Histone_1,M
972,Histone_10,U
972,Histone_2,P
972,Histone_3,U
972,Histone_4,C
972,Histone_5,M
972,Histone_6,M
972,Histone_7,P
972,Histone_8,P
972,Histone_9,U
973,Histone_1,M
973,Histone_10,U
973,Histone_2,P
973,Histone_3,U
973,Histone_4,C
973,Histone_5,M
973,Histone_6,M
973,Histone_7,P
973,Histone_8,P
973,Histone_9,U
974,Histone_1,M
974,Histone_10,U
974,Histone_2,P
974,Histone_3,U
974,Histone_4,C
974,Histone_5,M
974,Histone_6,M
974,Histone_7,U
974,Histone_8,P
974,Histone_9,U
975,Histone_1,M
975,Histone_10,U
975,Histone_2,P
975,Histone_3,U
975,Histone_4,C
975,Histone_5,U
975,Histone_6,M
975,Histone_7,A
975,Histone_8,P
975,Histone_9,M
976,Histone_1,M
976,Histone_10,A
976,Histone_2,P
976,Histone_3,U
976,Histone_4,C
976,Histone_5,U
976,Histone_6,M
976,Histone_7,C
976,Histone_8,P
976,Histone_9,M
977,Histone_1,M
977,Histone_10,C
977,Histone_2,P
977,Histone_3,U
977,Histone_4,C
977,Histone_5,U
977,Histone_6,M
977,Histone_7,C
977,Histone_8,P
977,Histone_9,M
978,Histone_1,U
978,Histone_10,C
978,Histone_2,U
978,Histone_3,A
978,Histone_4,C
978,Histone_5,P
978,Histone_6,M
978,Histone_7,C
978,Histone_8,P
