Step,Site,State
559,Histone_2,M
559,Histone_3,M
559,Histone_4,M
559,Histone_5,M
559,Histone_6,M
559,Histone_7,M
559,Histone_8,M
559,Histone_9,M
560,Histone_1,M
560,Histone_10,M
560,Histone_2,M
560,Histone_3,M
560,Histone_4,M
560,Histone_5,M
560,Histone_6,M
560,Histone_7,M
560,Histone_8,M
560,Histone_9,M
561,Histone_1,M
561,Histone_10,M
561,Histone_2,U
561,Histone_3,M
561,Histone_4,M
561,Histone_5,M
561,Histone_6,M
561,Histone_7,M
561,Histone_8,M
561,Histone_9,M
562,Histone_1,M
562,Histone_10,M
562,Histone_2,M
562,Histone_3,M
562,Histone_4,M
562,Histone_5,M
562,Histone_6,M
562,Histone_7,M
562,Histone_8,M
562,Histone_9,M
563,Histone_1,M
563,Histone_10,M
563,Histone_2,M
563,Histone_3,M
563,Histone_4,M
563,Histone_5,M
563,Histone_6,M
563,Histone_7,M
563,Histone_8,M
563,Histone_9,M
564,Histone_1,M
564,Histone_10,M
564,Histone_2,M
564,Histone_3,M
564,Histone_4,M
564,Histone_5,M
564,Histone_6,M
564,Histone_7,M
564,Histone_8,M
564,Histone_9,M
565,Histone_1,M
565,Histone_10,M
565,Histone_2,M
565,Histone_3,M
565,Histone_4,M
565,Histone_5,M
565,Histone_6,M
565,Histone_7,M
565,Histone_8,M
565,Histone_9,M
566,Histone_1,M
566,Histone_10,M
566,Histone_2,M
566,Histone_3,M
566,Histone_4,M
566,Histone_5,M
566,Histone_6,M
566,Histone_7,M
566,Histone_8,M
566,Histone_9,M
567,Histone_1,M
567,Histone_10,M
567,Histone_2,M
567,Histone_3,M
567,Histone_4,M
567,Histone_5,M
567,Histone_6,M
567,Histone_7,M
567,Histone_8,M
567,Histone_9,M
568,Histone_1,M
568,Histone_10,M
568,Histone_2,M
568,Histone_3,M
568,Histone_4,M
568,Histone_5,M
568,Histone_6,M
568,Histone_7,M
568,Histone_8,M
568,Histone_9,M
569,Histone_1,M
569,Histone_10,M
569,Histone_2,M
569,Histone_3,M
569,Histone_4,M
569,Histone_5,M
569,Histone_6,M
569,Histone_7,M
569,Histone_8,M
569,Histone_9,M
570,Histone_1,M
570,Histone_10,M
570,Histone_2,M
570,Histone_3,M
570,Histone_4,M
570,Histone_5,M
570,Histone_6,M
570,Histone_7,M
570,Histone_8,M
570,Histone_9,M
571,Histone_1,U
571,Histone_10,M
571,Histone_2,M
571,Histone_3,M
571,Histone_4,M
571,Histone_5,M
571,Histone_6,M
571,Histone_7,M
571,Histone_8,M
571,Histone_9,M
572,Histone_1,M
572,Histone_10,M
572,Histone_2,U
572,Histone_3,M
572,Histone_4,M
572,Histone_5,M
572,Histone_6,M
572,Histone_7,M
572,Histone_8,M
572,Histone_9,M
573,Histone_1,M
573,Histone_10,M
573,Histone_2,M
573,Histone_3,M
573,Histone_4,M
573,Histone_5,M
573,Histone_6,M
573,Histone_7,M
573,Histone_8,M
573,Histone_9,M
574,Histone_1,M
574,Histone_10,M
574,Histone_2,M
574,Histone_3,M
574,Histone_4,M
574,Histone_5,M
574,Histone_6,M
574,Histone_7,M
574,Histone_8,M
574,Histone_9,M
575,Histone_1,M
575,Histone_10,M
575,Histone_2,M
575,Histone_3,M
575,Histone_4,M
575,Histone_5,M
575,Histone_6,M
575,Histone_7,M
575,Histone_8,U
575,Histone_9,M
576,Histone_1,M
576,Histone_10,M
576,Histone_2,M
576,Histone_3,M
576,Histone_4,M
576,Histone_5,U
576,Histone_6,M
576,Histone_7,M
576,Histone_8,M
576,Histone_9,M
577,Histone_1,M
577,Histone_10,M
577,Histone_2,M
577,Histone_3,M
577,Histone_4,M
577,Histone_5,M
577,Histone_6,M
577,Histone_7,M
577,Histone_8,M
577,Histone_9,M
578,Histone_1,M
578,Histone_10,M
578,Histone_2,M
578,Histone_3,M
578,Histone_4,M
578,Histone_5,M
578,Histone_6,M
578,Histone_7,M
578,Histone_8,M
578,Histone_9,M
579,Histone_1,M
579,Histone_10,M
579,Histone_2,M
579,Histone_3,M
579,Histone_4,M
579,Histone_5,M
579,Histone_6,M
579,Histone_7,M
579,Histone_8,M
579,Histone_9,M
580,Histone_1,M
580,Histone_10,M
580,Histone_2,M
580,Histone_3,M
580,Histone_4,M
580,Histone_5,M
580,Histone_6,M
580,Histone_7,M
580,Histone_8,M
580,Histone_9,M
581,Histone_1,M
581,Histone_10,M
581,Histone_2,M
581,Histone_3,M
581,Histone_4,M
581,Histone_5,M
581,Histone_6,M
581,Histone_7,M
581,Histone_8,M
581,Histone_9,M
582,Histone_1,M
582,Histone_10,M
582,Histone_2,M
582,Histone_3,M
582,Histone_4,M
582,Histone_5,U
582,Histone_6,M
582,Histone_7,M
582,Histone_8,M
582,Histone_9,M
583,Histone_1,M
583,Histone_10,M
583,Histone_2,M
583,Histone_3,M
583,Histone_4,M
583,Histone_5,M
583,Histone_6,M
583,Histone_7,M
583,Histone_8,M
583,Histone_9,M
584,Histone_1,M
584,Histone_10,M
584,Histone_2,M
584,Histone_3,M
584,Histone_4,U
584,Histone_5,M
584,Histone_6,M
584,Histone_7,M
584,Histone_8,M
584,Histone_9,M
585,Histone_1,M
585,Histone_10,M
585,Histone_2,M
585,Histone_3,M
585,Histone_4,M
585,Histone_5,M
585,Histone_6,M
585,Histone_7,M
585,Histone_8,M
585,Histone_9,M
586,Histone_1,M
586,Histone_10,M
586,Histone_2,M
586,Histone_3,M
586,Histone_4,M
586,Histone_5,M
586,Histone_6,M
586,Histone_7,M
586,Histone_8,M
586,Histone_9,M
587,Histone_1,M
587,Histone_10,M
587,Histone_2,M
587,Histone_3,M
587,Histone_4,M
587,Histone_5,M
587,Histone_6,M
587,Histone_7,U
587,Histone_8,M
587,Histone_9,M
588,Histone_1,M
588,Histone_10,M
588,Histone_2,M
588,Histone_3,M
588,Histone_4,M
588,Histone_5,M
588,Histone_6,M
588,Histone_7,M
588,Histone_8,M
588,Histone_9,M
589,Histone_1,M
589,Histone_10,M
589,Histone_2,M
589,Histone_3,M
589,Histone_4,M
589,Histone_5,M
589,Histone_6,M
589,Histone_7,M
589,Histone_8,M
589,Histone_9,M
590,Histone_1,M
590,Histone_10,M
590,Histone_2,M
590,Histone_3,M
590,Histone_4,M
590,Histone_5,M
590,Histone_6,M
590,Histone_7,M
590,Histone_8,M
590,Histone_9,M
591,Histone_1,M
591,Histone_10,M
591,Histone_2,M
591,Histone_3,M
591,Histone_4,M
591,Histone_5,M
591,Histone_6,M
591,Histone_7,M
591,Histone_8,M
591,Histone_9,M
592,Histone_1,M
592,Histone_10,M
592,Histone_2,M
592,Histone_3,M
592,Histone_4,M
592,Histone_5,M
592,Histone_6,M
592,Histone_7,M
592,Histone_8,M
592,Histone_9,M
593,Histone_1,M
593,Histone_10,M
593,Histone_2,M
593,Histone_3,M
593,Histone_4,U
593,Histone_5,M
593,Histone_6,M
593,Histone_7,M
593,Histone_8,M
593,Histone_9,M
594,Histone_1,M
594,Histone_10,M
594,Histone_2,M
594,Histone_3,M
594,Histone_4,M
594,Histone_5,M
594,Histone_6,M
594,Histone_7,M
594,Histone_8,M
594,Histone_9,M
595,Histone_1,U
595,Histone_10,M
595,Histone_2,M
595,Histone_3,M
595,Histone_4,M
595,Histone_5,M
595,Histone_6,M
595,Histone_7,M
595,Histone_8,M
595,Histone_9,M
596,Histone_1,M
596,Histone_10,M
596,Histone_2,M
596,Histone_3,M
596,Histone_4,M
596,Histone_5,M
596,Histone_6,M
596,Histone_7,M
596,Histone_8,M
596,Histone_9,M
597,Histone_1,M
597,Histone_10,M
597,Histone_2,M
597,Histone_3,M
597,Histone_4,M
597,Histone_5,M
597,Histone_6,M
597,Histone_7,M
597,Histone_8,M
597,Histone_9,M
598,Histone_1,M
598,Histone_10,M
598,Histone_2,M
598,Histone_3,M
598,Histone_4,M
598,Histone_5,M
598,Histone_6,M
598,Histone_7,M
598,Histone_8,M
598,Histone_9,M
599,Histone_1,M
599,Histone_10,M
599,Histone_2,M
599,Histone_3,M
599,Histone_4,M
599,Histone_5,M
599,Histone_6,M
599,Histone_7,M
599,Histone_8,M
599,Histone_9,M
600,Histone_1,M
600,Histone_10,M
600,Histone_2,M
600,Histone_3,M
600,Histone_4,M
600,Histone_5,M
600,Histone_6,M
600,Histone_7,M
600,Histone_8,M
600,Histone_9,M
601,Histone_1,M
601,Histone_10,M
601,Histone_2,M
601,Histone_3,M
601,Histone_4,M
601,Histone_5,M
601,Histone_6,M
601,Histone_7,M
601,Histone_8,M
601,Histone_9,M
602,Histone_1,M
602,Histone_10,U
602,Histone_2,M
602,Histone_3,M
602,Histone_4,M
602,Histone_5,M
602,Histone_6,M
602,Histone_7,M
602,Histone_8,M
602,Histone_9,M
603,Histone_1,M
603,Histone_10,M
603,Histone_2,M
603,Histone_3,M
603,Histone_4,M
603,Histone_5,M
603,Histone_6,M
603,Histone_7,M
603,Histone_8,M
603,Histone_9,M
604,Histone_1,M
604,Histone_10,M
604,Histone_2,M
604,Histone_3,M
604,Histone_4,M
604,Histone_5,M
604,Histone_6,M
604,Histone_7,M
604,Histone_8,M
604,Histone_9,M
605,Histone_1,M
605,Histone_10,M
605,Histone_2,M
605,Histone_3,M
605,Histone_4,M
605,Histone_5,M
605,Histone_6,M
605,Histone_7,M
605,Histone_8,M
605,Histone_9,M
606,Histone_1,M
606,Histone_10,M
606,Histone_2,M
606,Histone_3,M
606,Histone_4,M
606,Histone_5,M
606,Histone_6,M
606,Histone_7,M
606,Histone_8,M
606,Histone_9,M
607,Histone_1,M
607,Histone_10,M
607,Histone_2,M
607,Histone_3,M
607,Histone_4,M
607,Histone_5,M
607,Histone_6,M
607,Histone_7,M
607,Histone_8,M
607,Histone_9,M
608,Histone_1,M
608,Histone_10,M
608,Histone_2,M
608,Histone_3,M
608,Histone_4,M
608,Histone_5,M
608,Histone_6,M
608,Histone_7,M
608,Histone_8,M
608,Histone_9,M
609,Histone_1,M
609,Histone_10,M
609,Histone_2,M
609,Histone_3,M
609,Histone_4,M
609,Histone_5,M
609,Histone_6,M
609,Histone_7,M
609,Histone_8,M
609,Histone_9,M
610,Histone_1,M
610,Histone_10,M
610,Histone_2,M
610,Histone_3,M
610,Histone_4,M
610,Histone_5,M
610,Histone_6,M
610,Histone_7,M
610,Histone_8,M
610,Histone_9,M
611,Histone_1,M
611,Histone_10,M
611,Histone_2,M
611,Histone_3,U
611,Histone_4,M
611,Histone_5,M
611,Histone_6,M
611,Histone_7,M
611,Histone_8,M
611,Histone_9,M
612,Histone_1,M
612,Histone_10,M
612,Histone_2,M
612,Histone_3,M
612,Histone_4,M
612,Histone_5,M
612,Histone_6,M
612,Histone_7,M
612,Histone_8,M
612,Histone_9,M
613,Histone_1,M
613,Histone_10,M
613,Histone_2,M
613,Histone_3,M
613,Histone_4,M
613,Histone_5,M
613,Histone_6,M
613,Histone_7,M
613,Histone_8,M
613,Histone_9,M
614,Histone_1,M
614,Histone_10,M
614,Histone_2,M
614,Histone_3,M
614,Histone_4,M
614,Histone_5,M
614,Histone_6,M
614,Histone_7,M
614,Histone_8,M
614,Histone_9,M
615,Histone_1,M
615,Histone_10,M
615,Histone_2,M
615,Histone_3,M
615,Histone_4,M
615,Histone_5,M
615,Histone_6,M
615,Histone_7,M
615,Histone_8,M
615,Histone_9,M
616,Histone_1,M
616,Histone_10,M
616,Histone_2,M
616,Histone_3,M
616,Histone_4,M
616,Histone_5,M
616,Histone_6,M
616,Histone_7,M
616,Histone_8,M
616,Histone_9,M
617,Histone_1,M
617,Histone_10,M
617,Histone_2,M
617,Histone_3,M
617,Histone_4,M
617,Histone_5,M
617,Histone_6,M
617,Histone_7,M
617,Histone_8,M
617,Histone_9,M
618,Histone_1,M
618,Histone_10,M
618,Histone_2,M
618,Histone_3,M
618,Histone_4,M
618,Histone_5,M
618,Histone_6,M
618,Histone_7,M
618,Histone_8,M
618,Histone_9,M
619,Histone_1,M
619,Histone_10,M
619,Histone_2,M
619,Histone_3,M
619,Histone_4,M
619,Histone_5,M
619,Histone_6,M
619,Histone_7,M
619,Histone_8,M
619,Histone_9,M
620,Histone_1,M
620,Histone_10,M
620,Histone_2,M
620,Histone_3,M
620,Histone_4,M
620,Histone_5,M
620,Histone_6,M
620,Histone_7,M
620,Histone_8,M
620,Histone_9,M
621,Histone_1,M
621,Histone_10,M
621,Histone_2,M
621,Histone_3,M
621,Histone_4,M
621,Histone_5,M
621,Histone_6,M
621,Histone_7,M
621,Histone_8,M
621,Histone_9,M
622,Histone_1,M
622,Histone_10,M
622,Histone_2,M
622,Histone_3,M
622,Histone_4,M
622,Histone_5,M
622,Histone_6,M
622,Histone_7,M
622,Histone_8,M
622,Histone_9,M
623,Histone_1,M
623,Histone_10,M
623,Histone_2,M
623,Histone_3,M
623,Histone_4,M
623,Histone_5,M
623,Histone_6,M
623,Histone_7,M
623,Histone_8,U
623,Histone_9,M
624,Histone_1,M
624,Histone_10,M
624,Histone_2,M
624,Histone_3,M
624,Histone_4,M
624,Histone_5,M
624,Histone_6,M
624,Histone_7,M
624,Histone_8,M
624,Histone_9,M
625,Histone_1,M
625,Histone_10,M
625,Histone_2,M
625,Histone_3,M
625,Histone_4,M
625,Histone_5,M
625,Histone_6,U
625,Histone_7,M
625,Histone_8,M
625,Histone_9,M
626,Histone_1,M
626,Histone_10,M
626,Histone_2,M
626,Histone_3,M
626,Histone_4,M
626,Histone_5,M
626,Histone_6,M
626,Histone_7,M
626,Histone_8,M
626,Histone_9,M
627,Histone_1,M
627,Histone_10,M
627,Histone_2,M
627,Histone_3,M
627,Histone_4,M
627,Histone_5,M
627,Histone_6,M
627,Histone_7,M
627,Histone_8,M
627,Histone_9,M
628,Histone_1,M
628,Histone_10,M
628,Histone_2,M
628,Histone_3,M
628,Histone_4,M
628,Histone_5,M
628,Histone_6,M
628,Histone_7,M
628,Histone_8,M
628,Histone_9,M
629,Histone_1,M
629,Histone_10,M
629,Histone_2,M
629,Histone_3,M
629,Histone_4,M
629,Histone_5,M
629,Histone_6,M
629,Histone_7,M
629,Histone_8,M
629,Histone_9,M
630,Histone_1,M
630,Histone_10,M
630,Histone_2,M
630,Histone_3,U
630,Histone_4,M
630,Histone_5,M
630,Histone_6,M
630,Histone_7,M
630,Histone_8,M
630,Histone_9,M
631,Histone_1,M
631,Histone_10,M
631,Histone_2,M
631,Histone_3,M
631,Histone_4,M
631,Histone_5,M
631,Histone_6,M
631,Histone_7,M
631,Histone_8,M
631,Histone_9,M
632,Histone_1,M
632,Histone_10,M
632,Histone_2,M
632,Histone_3,M
632,Histone_4,M
632,Histone_5,M
632,Histone_6,M
632,Histone_7,M
632,Histone_8,M
632,Histone_9,M
633,Histone_1,M
633,Histone_10,M
633,Histone_2,M
633,Histone_3,M
633,Histone_4,M
633,Histone_5,U
633,Histone_6,M
633,Histone_7,M
633,Histone_8,M
633,Histone_9,M
634,Histone_1,M
634,Histone_10,U
634,Histone_2,M
634,Histone_3,M
634,Histone_4,M
634,Histone_5,M
634,Histone_6,M
634,Histone_7,M
634,Histone_8,M
634,Histone_9,M
635,Histone_1,M
635,Histone_10,M
635,Histone_2,M
635,Histone_3,M
635,Histone_4,M
635,Histone_5,M
635,Histone_6,M
635,Histone_7,M
635,Histone_8,M
635,Histone_9,M
636,Histone_1,M
636,Histone_10,M
636,Histone_2,M
636,Histone_3,M
636,Histone_4,M
636,Histone_5,M
636,Histone_6,M
636,Histone_7,M
636,Histone_8,M
636,Histone_9,M
637,Histone_1,M
637,Histone_10,M
637,Histone_2,M
637,Histone_3,M
637,Histone_4,M
637,Histone_5,M
637,Histone_6,M
637,Histone_7,M
637,Histone_8,M
637,Histone_9,M
638,Histone_1,M
638,Histone_10,M
638,Histone_2,M
638,Histone_3,M
638,Histone_4,M
638,Histone_5,M
638,Histone_6,M
638,Histone_7,M
638,Histone_8,M
638,Histone_9,M
639,Histone_1,M
639,Histone_10,M
639,Histone_2,M
639,Histone_3,M
639,Histone_4,M
639,Histone_5,M
639,Histone_6,M
639,Histone_7,M
639,Histone_8,M
639,Histone_9,M
640,Histone_1,M
640,Histone_10,U
640,Histone_2,M
640,Histone_3,M
640,Histone_4,M
640,Histone_5,M
640,Histone_6,M
640,Histone_7,M
640,Histone_8,M
640,Histone_9,M
641,Histone_1,M
641,Histone_10,M
641,Histone_2,M
641,Histone_3,M
641,Histone_4,M
641,Histone_5,M
641,Histone_6,M
641,Histone_7,M
641,Histone_8,M
641,Histone_9,M
642,Histone_1,M
642,Histone_10,M
642,Histone_2,M
642,Histone_3,M
642,Histone_4,M
642,Histone_5,M
642,Histone_6,M
642,Histone_7,M
642,Histone_8,M
642,Histone_9,M
643,Histone_1,M
643,Histone_10,M
643,Histone_2,M
643,Histone_3,M
643,Histone_4,M
643,Histone_5,M
643,Histone_6,M
643,Histone_7,M
643,Histone_8,M
643,Histone_9,M
644,Histone_1,M
644,Histone_10,M
644,Histone_2,M
644,Histone_3,M
644,Histone_4,M
644,Histone_5,M
644,Histone_6,M
644,Histone_7,M
644,Histone_8,M
644,Histone_9,M
645,Histone_1,M
645,Histone_10,M
645,Histone_2,M
645,Histone_3,M
645,Histone_4,M
645,Histone_5,M
645,Histone_6,M
645,Histone_7,M
645,Histone_8,M
645,Histone_9,M
646,Histone_1,M
646,Histone_10,M
646,Histone_2,M
646,Histone_3,M
646,Histone_4,M
646,Histone_5,M
646,Histone_6,M
646,Histone_7,M
646,Histone_8,M
646,Histone_9,M
647,Histone_1,M
647,Histone_10,M
647,Histone_2,M
647,Histone_3,M
647,Histone_4,M
647,Histone_5,M
647,Histone_6,M
647,Histone_7,M
647,Histone_8,M
647,Histone_9,M
648,Histone_1,M
648,Histone_10,M
648,Histone_2,M
648,Histone_3,M
648,Histone_4,M
648,Histone_5,M
648,Histone_6,U
648,Histone_7,M
648,Histone_8,M
648,Histone_9,M
649,Histone_1,M
649,Histone_10,M
649,Histone_2,M
649,Histone_3,M
649,Histone_4,M
649,Histone_5,M
649,Histone_6,M
649,Histone_7,M
649,Histone_8,M
649,Histone_9,M
650,Histone_1,M
650,Histone_10,M
650,Histone_2,M
650,Histone_3,M
650,Histone_4,M
650,Histone_5,U
650,Histone_6,M
650,Histone_7,M
650,Histone_8,M
650,Histone_9,M
651,Histone_1,M
651,Histone_10,M
651,Histone_2,M
651,Histone_3,M
651,Histone_4,M
651,Histone_5,M
651,Histone_6,M
651,Histone_7,M
651,Histone_8,M
651,Histone_9,M
652,Histone_1,M
652,Histone_10,M
652,Histone_2,M
652,Histone_3,M
652,Histone_4,M
652,Histone_5,M
652,Histone_6,M
652,Histone_7,M
652,Histone_8,M
652,Histone_9,M
653,Histone_1,M
653,Histone_10,M
653,Histone_2,M
653,Histone_3,M
653,Histone_4,M
653,Histone_5,M
653,Histone_6,M
653,Histone_7,M
653,Histone_8,M
653,Histone_9,U
654,Histone_1,M
654,Histone_10,M
654,Histone_2,M
654,Histone_3,M
654,Histone_4,M
654,Histone_5,M
654,Histone_6,M
654,Histone_7,M
654,Histone_8,M
654,Histone_9,U
655,Histone_1,M
655,Histone_10,M
655,Histone_2,M
655,Histone_3,M
655,Histone_4,M
655,Histone_5,M
655,Histone_6,M
655,Histone_7,M
655,Histone_8,M
655,Histone_9,U
656,Histone_1,M
656,Histone_10,M
656,Histone_2,M
656,Histone_3,M
656,Histone_4,M
656,Histone_5,M
656,Histone_6,M
656,Histone_7,M
656,Histone_8,M
656,Histone_9,M
657,Histone_1,M
657,Histone_10,M
657,Histone_2,M
657,Histone_3,M
657,Histone_4,M
657,Histone_5,M
657,Histone_6,M
657,Histone_7,M
657,Histone_8,M
657,Histone_9,M
658,Histone_1,M
658,Histone_10,M
658,Histone_2,M
658,Histone_3,M
658,Histone_4,M
658,Histone_5,M
658,Histone_6,M
658,Histone_7,M
658,Histone_8,M
658,Histone_9,M
659,Histone_1,M
659,Histone_10,M
659,Histone_2,M
659,Histone_3,M
659,Histone_4,M
659,Histone_5,M
659,Histone_6,M
659,Histone_7,M
659,Histone_8,M
659,Histone_9,M
660,Histone_1,M
660,Histone_10,M
660,Histone_2,M
660,Histone_3,M
660,Histone_4,M
660,Histone_5,M
660,Histone_6,M
660,Histone_7,M
660,Histone_8,M
660,Histone_9,M
661,Histone_1,M
661,Histone_10,M
661,Histone_2,M
661,Histone_3,M
661,Histone_4,M
661,Histone_5,M
661,Histone_6,M
661,Histone_7,M
661,Histone_8,M
661,Histone_9,M
662,Histone_1,M
662,Histone_10,M
662,Histone_2,M
662,Histone_3,M
662,Histone_4,M
662,Histone_5,M
662,Histone_6,M
662,Histone_7,M
662,Histone_8,M
662,Histone_9,M
663,Histone_1,M
663,Histone_10,M
663,Histone_2,M
663,Histone_3,M
663,Histone_4,M
663,Histone_5,M
663,Histone_6,M
663,Histone_7,M
663,Histone_8,M
663,Histone_9,M
664,Histone_1,M
664,Histone_10,U
664,Histone_2,M
664,Histone_3,M
664,Histone_4,M
664,Histone_5,M
664,Histone_6,M
664,Histone_7,M
664,Histone_8,M
664,Histone_9,M
665,Histone_1,M
665,Histone_10,M
665,Histone_2,M
665,Histone_3,M
665,Histone_4,M
665,Histone_5,M
665,Histone_6,M
665,Histone_7,M
665,Histone_8,M
665,Histone_9,M
666,Histone_1,M
666,Histone_10,M
666,Histone_2,M
666,Histone_3,M
666,Histone_4,M
666,Histone_5,M
666,Histone_6,M
666,Histone_7,M
666,Histone_8,M
666,Histone_9,M
667,Histone_1,M
667,Histone_10,M
667,Histone_2,M
667,Histone_3,M
667,Histone_4,M
667,Histone_5,M
667,Histone_6,M
667,Histone_7,M
667,Histone_8,M
667,Histone_9,M
668,Histone_1,M
668,Histone_10,M
668,Histone_2,M
668,Histone_3,M
668,Histone_4,M
668,Histone_5,M
668,Histone_6,M
668,Histone_7,M
668,Histone_8,M
668,Histone_9,M
669,Histone_1,M
669,Histone_10,M
669,Histone_2,M
669,Histone_3,M
669,Histone_4,M
669,Histone_5,M
669,Histone_6,M
669,Histone_7,M
669,Histone_8,M
669,Histone_9,M
670,Histone_1,M
670,Histone_10,M
670,Histone_2,U
670,Histone_3,M
670,Histone_4,M
670,Histone_5,M
670,Histone_6,M
670,Histone_7,M
670,Histone_8,M
670,Histone_9,M
671,Histone_1,M
671,Histone_10,M
671,Histone_2,M
671,Histone_3,M
671,Histone_4,M
671,Histone_5,M
671,Histone_6,M
671,Histone_7,M
671,Histone_8,M
671,Histone_9,M
672,Histone_1,M
672,Histone_10,M
672,Histone_2,M
672,Histone_3,M
672,Histone_4,M
672,Histone_5,M
672,Histone_6,M
672,Histone_7,M
672,Histone_8,M
672,Histone_9,M
673,Histone_1,M
673,Histone_10,M
673,Histone_2,M
673,Histone_3,M
673,Histone_4,M
673,Histone_5,M
673,Histone_6,M
673,Histone_7,M
673,Histone_8,M
673,Histone_9,M
674,Histone_1,M
674,Histone_10,M
674,Histone_2,M
674,Histone_3,M
674,Histone_4,M
674,Histone_5,M
674,Histone_6,M
674,Histone_7,M
674,Histone_8,M
674,Histone_9,M
675,Histone_1,M
675,Histone_10,M
675,Histone_2,M
675,Histone_3,M
675,Histone_4,M
675,Histone_5,M
675,Histone_6,M
675,Histone_7,M
675,Histone_8,M
675,Histone_9,M
676,Histone_1,M
676,Histone_10,M
676,Histone_2,M
676,Histone_3,M
676,Histone_4,U
676,Histone_5,M
676,Histone_6,M
676,Histone_7,M
676,Histone_8,M
676,Histone_9,M
677,Histone_1,M
677,Histone_10,M
677,Histone_2,M
677,Histone_3,M
677,Histone_4,M
677,Histone_5,M
677,Histone_6,M
677,Histone_7,M
677,Histone_8,M
677,Histone_9,M
678,Histone_1,M
678,Histone_10,M
678,Histone_2,M
678,Histone_3,M
678,Histone_4,M
678,Histone_5,M
678,Histone_6,M
678,Histone_7,M
678,Histone_8,M
678,Histone_9,M
679,Histone_1,M
679,Histone_10,M
679,Histone_2,M
679,Histone_3,M
679,Histone_4,M
679,Histone_5,M
679,Histone_6,M
679,Histone_7,M
679,Histone_8,M
679,Histone_9,M
680,Histone_1,M
680,Histone_10,M
680,Histone_2,M
680,Histone_3,M
680,Histone_4,M
680,Histone_5,M
680,Histone_6,M
680,Histone_7,M
680,Histone_8,M
680,Histone_9,M
681,Histone_1,M
681,Histone_10,M
681,Histone_2,M
681,Histone_3,M
681,Histone_4,M
681,Histone_5,M
681,Histone_6,M
681,Histone_7,M
681,Histone_8,U
681,Histone_9,M
682,Histone_1,M
682,Histone_10,M
682,Histone_2,M
682,Histone_3,M
682,Histone_4,M
682,Histone_5,M
682,Histone_6,M
682,Histone_7,M
682,Histone_8,M
682,Histone_9,M
683,Histone_1,M
683,Histone_10,M
683,Histone_2,M
683,Histone_3,M
683,Histone_4,M
683,Histone_5,M
683,Histone_6,M
683,Histone_7,M
683,Histone_8,M
683,Histone_9,M
684,Histone_1,M
684,Histone_10,M
684,Histone_2,M
684,Histone_3,M
684,Histone_4,M
684,Histone_5,M
684,Histone_6,M
684,Histone_7,M
684,Histone_8,M
684,Histone_9,M
685,Histone_1,M
685,Histone_10,M
685,Histone_2,M
685,Histone_3,M
685,Histone_4,M
685,Histone_5,M
685,Histone_6,M
685,Histone_7,M
685,Histone_8,M
685,Histone_9,M
686,Histone_1,M
686,Histone_10,M
686,Histone_2,M
686,Histone_3,M
686,Histone_4,M
686,Histone_5,M
686,Histone_6,M
686,Histone_7,M
686,Histone_8,M
686,Histone_9,M
687,Histone_1,M
687,Histone_10,M
687,Histone_2,M
687,Histone_3,M
687,Histone_4,M
687,Histone_5,M
687,Histone_6,M
687,Histone_7,M
687,Histone_8,M
687,Histone_9,U
688,Histone_1,M
688,Histone_10,M
688,Histone_2,M
688,Histone_3,M
688,Histone_4,M
688,Histone_5,M
688,Histone_6,M
688,Histone_7,M
688,Histone_8,M
688,Histone_9,U
689,Histone_1,M
689,Histone_10,M
689,Histone_2,M
689,Histone_3,M
689,Histone_4,M
689,Histone_5,M
689,Histone_6,M
689,Histone_7,M
689,Histone_8,M
689,Histone_9,U
690,Histone_1,M
690,Histone_10,M
690,Histone_2,M
690,Histone_3,M
690,Histone_4,M
690,Histone_5,M
690,Histone_6,M
690,Histone_7,M
690,Histone_8,M
690,Histone_9,U
691,Histone_1,M
691,Histone_10,M
691,Histone_2,M
691,Histone_3,M
691,Histone_4,M
691,Histone_5,M
691,Histone_6,M
691,Histone_7,M
691,Histone_8,M
691,Histone_9,U
692,Histone_1,M
692,Histone_10,M
692,Histone_2,M
692,Histone_3,M
692,Histone_4,M
692,Histone_5,M
692,Histone_6,U
692,Histone_7,M
692,Histone_8,M
692,Histone_9,U
693,Histone_1,M
693,Histone_10,M
693,Histone_2,M
693,Histone_3,M
693,Histone_4,M
693,Histone_5,M
693,Histone_6,M
693,Histone_7,M
693,Histone_8,M
693,Histone_9,U
694,Histone_1,U
694,Histone_10,M
694,Histone_2,M
694,Histone_3,M
694,Histone_4,M
694,Histone_5,M
694,Histone_6,M
694,Histone_7,M
694,Histone_8,M
694,Histone_9,U
695,Histone_1,M
695,Histone_10,M
695,Histone_2,M
695,Histone_3,M
695,Histone_4,M
695,Histone_5,M
695,Histone_6,M
695,Histone_7,M
695,Histone_8,M
695,Histone_9,U
696,Histone_1,M
696,Histone_10,M
696,Histone_2,M
696,Histone_3,M
696,Histone_4,M
696,Histone_5,M
696,Histone_6,M
696,Histone_7,M
696,Histone_8,M
696,Histone_9,U
697,Histone_1,M
697,Histone_10,M
697,Histone_2,M
697,Histone_3,M
697,Histone_4,M
697,Histone_5,M
697,Histone_6,M
697,Histone_7,M
697,Histone_8,M
697,Histone_9,U
698,Histone_1,M
698,Histone_10,M
698,Histone_2,M
698,Histone_3,M
698,Histone_4,M
698,Histone_5,M
698,Histone_6,M
698,Histone_7,M
698,Histone_8,M
698,Histone_9,U
699,Histone_1,M
